timestamp_utc,state,model,variant,colour,count,stock_numbers
2026-09-02 11:40:40 UTC,TAS,Sealion 6,Premium Extended,Harbour Grey,1,8078204
2026-09-02 11:40:40 UTC,TAS,Sealion 6,Premium Extended,Stone Grey,3,8077764;8077765;8077830
2026-09-02 11:40:40 UTC,TAS,Sealion 7,Performance,Atlantis Grey,1,8081059
2026-09-02 11:40:40 UTC,TAS,Sealion 7,Performance,Cosmos Black,1,8103091
2026-09-02 11:40:40 UTC,TAS,Sealion 7,Performance,Thaumas Black,2,8086154;8087979
2026-09-02 11:40:40 UTC,TAS,Sealion 7,Premium,Aurora White,6,8085380;8085640;8085937;8087896;8087919;8094327
2026-09-02 11:40:40 UTC,TAS,Sealion 7,Premium,Thaumas Black,3,8095902;8102044;8103102
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Dynamic AWD,Aurora White,3,8057568;8057789;8079736
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Dynamic AWD,Dark Aquamarine,1,8072257
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Dynamic AWD,Ridge Grey,2,8079340;8079769
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Dynamic FWD,Aurora White,6,8054396;8069370;8070244;8074755;8075996;8077714
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Dynamic FWD,Black,1,8080029
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Dynamic FWD,Cosmos Black,2,8080015;8080092
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Dynamic FWD,Dark Aquamarine,2,8054332;8080009
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Dynamic FWD,Ridge Grey,2,8072250;8077701
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Premium AWD,Aurora White,2,8080956;8101226
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Premium AWD,Black,1,8078371
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Premium AWD,Cosmos Black,3,8076358;8091546;8099948
2026-09-02 11:40:40 UTC,TAS,Sealion 8,Premium AWD,Dark Aquamarine,1,8080948
2026-09-02 11:40:40 UTC,TAS,Shark 6,Dynamic Cab Chassis,Great White,3,8075015;8075016;8077895
2026-09-02 11:40:40 UTC,TAS,Shark 6,Dynamic Cab Chassis,Outback Orange,1,8079309
2026-09-02 11:40:40 UTC,TAS,Shark 6,Dynamic Cab Chassis,Tidal Black,2,8074987;8079670
2026-09-02 11:40:40 UTC,TAS,Shark 6,Performance,Great White,2,8090706;8091499
2026-09-02 11:40:40 UTC,VIC,Atto 1,Essential,Black Grey,27,8076153;8076456;8078336;8084782;8094348;8094349;8094350;8094351;8094352;8095138;8105959;8105960;8105962;8108195;8108746;8108747;8108748;8108749;8108750;8108753;8108754;8108755;8108758;8108782;8108783;8108786;8108787
2026-09-02 11:40:40 UTC,VIC,Atto 1,Essential,Pine Lime,9,8090632;8091461;8091983;8093103;8096037;8096038;8098342;8102034;8105524
2026-09-02 11:40:40 UTC,VIC,Atto 1,Premium,Black Grey,28,8076467;8078323;8078331;8078339;8078340;8078341;8078395;8078396;8078397;8078399;8078413;8078416;8079430;8079431;8079432;8079433;8079434;8079439;8079441;8079443;8079452;8079453;8081010;8081012;8110172;8110173;8111394;8111395
2026-09-02 11:40:40 UTC,VIC,Atto 1,Premium,Pine Lime,2,8064508;8111418
2026-09-02 11:40:40 UTC,VIC,Atto 2,Dynamic,Cosmos Black,2,8111423;8111424
2026-09-02 11:40:40 UTC,VIC,Atto 2,Dynamic,Harbour Grey,4,8107925;8108788;8108789;8108790
2026-09-02 11:40:40 UTC,VIC,Atto 2,Dynamic,Mist Grey,4,8088786;8108894;8108928;8108929
2026-09-02 11:40:40 UTC,VIC,Atto 2,Dynamic,Ski White,10,8096069;8096070;8096072;8096074;8102592;8108895;8108925;8108926;8108936;8108937
2026-09-02 11:40:40 UTC,VIC,Atto 2,Premium,Cosmos Black,12,8089056;8089191;8089193;8090033;8090037;8090038;8090039;8090040;8090655;8090661;8090662;8091388
2026-09-02 11:40:40 UTC,VIC,Atto 2,Premium,Harbour Grey,2,8089324;8111661
2026-09-02 11:40:40 UTC,VIC,Atto 2,Premium,Mist Grey,4,8108917;8111405;8111406;8111407
2026-09-02 11:40:40 UTC,VIC,Atto 2,Premium,Ski White,14,8086549;8086550;8086552;8086561;8086563;8086567;8088020;8088032;8088080;8088089;8088102;8095112;8095910;8096119
2026-09-02 11:40:40 UTC,VIC,Atto 3,Essential,Ski White,2,8111390;8111391
2026-09-02 11:40:40 UTC,VIC,Dolphin,Essential,Atlantis Grey,6,8072204;8108772;8108773;8108774;8108780;8108781
2026-09-02 11:40:40 UTC,VIC,Dolphin,Essential,Grey Black,2,8070193;8070194
2026-09-02 11:40:40 UTC,VIC,Dolphin,Essential,Harbour Grey,1,8070195
2026-09-02 11:40:40 UTC,VIC,Dolphin,Essential,Ski White,4,8108776;8108777;8108778;8108779
2026-09-02 11:40:40 UTC,VIC,Dolphin,Premium,Atlantis Grey,3,8111402;8111408;8111409
2026-09-02 11:40:40 UTC,VIC,Seal,Performance,Atlantis Grey,4,8108796;8108797;8108798;8108799
2026-09-02 11:40:40 UTC,VIC,Seal,Performance,Aurora White,3,8108801;8108802;8108803
2026-09-02 11:40:40 UTC,VIC,Seal,Performance,Thaumas Black,4,8106685;8106687;8107070;8107071
2026-09-02 11:40:40 UTC,VIC,Seal,Premium,Atlantis Grey,1,8089406
2026-09-02 11:40:40 UTC,VIC,Seal,Premium,Aurora White,4,8105429;8108877;8108878;8108879
2026-09-02 11:40:40 UTC,VIC,Seal,Premium,Cosmos Black,3,8111421;8111422;8111427
2026-09-02 11:40:40 UTC,VIC,Seal 6 Touring,Premium,Arctic White,1,8102599
2026-09-02 11:40:40 UTC,VIC,Sealion 5,Essential,Atlantis Grey,7,8063575;8063576;8063577;8080988;8080992;8081014;8081032
2026-09-02 11:40:40 UTC,VIC,Sealion 5,Essential,Aurora White,11,8070769;8079650;8079713;8079715;8079718;8079722;8079723;8091475;8105951;8105956;8105957
2026-09-02 11:40:40 UTC,VIC,Sealion 5,Essential,Cosmos Black,3,8080976;8080977;8080979
2026-09-02 11:40:40 UTC,VIC,Sealion 5,Essential,Harbour Grey,5,8080999;8081005;8096826;8098344;8111414
2026-09-02 11:40:40 UTC,VIC,Sealion 5,Premium,Atlantis Grey,1,8085190
2026-09-02 11:40:40 UTC,VIC,Sealion 6,Essential,Arctic White,7,8095045;8095053;8095054;8095059;8096066;8101715;8102587
2026-09-02 11:40:40 UTC,VIC,Sealion 6,Essential,Cosmos Black,4,8111367;8111368;8111369;8111380
2026-09-02 11:40:40 UTC,VIC,Sealion 6,Essential,Harbour Grey,3,8111377;8111378;8111379
2026-09-02 11:40:40 UTC,VIC,Sealion 6,Essential,Stone Grey,5,8071262;8094813;8094815;8094816;8096040
2026-09-02 11:40:40 UTC,VIC,Sealion 6,Premium Extended,Arctic White,8,8043853;8106000;8106001;8106003;8106005;8106006;8106019;8107439
2026-09-02 11:40:40 UTC,VIC,Sealion 6,Premium Extended,Cosmos Black,2,8111397;8111398
2026-09-02 11:40:40 UTC,VIC,Sealion 6,Premium Extended,Harbour Grey,9,8105983;8105984;8105985;8105987;8105988;8105989;8105990;8108843;8108939
2026-09-02 11:40:40 UTC,VIC,Sealion 6,Premium Extended,Stone Grey,4,8108834;8108837;8108838;8108891
2026-09-02 11:40:40 UTC,VIC,Sealion 7,Performance,Atlantis Grey,3,8110184;8110189;8111415
2026-09-02 11:40:40 UTC,VIC,Sealion 7,Performance,Aurora White,4,8068937;8108826;8108828;8108829
2026-09-02 11:40:40 UTC,VIC,Sealion 7,Performance,Cosmos Black,7,8068868;8096831;8102037;8108762;8108764;8108765;8108768
2026-09-02 11:40:40 UTC,VIC,Sealion 7,Performance,Thaumas Black,4,8106666;8107045;8107050;8107053
2026-09-02 11:40:40 UTC,VIC,Sealion 7,Premium,Atlantis Grey,7,8046130;8106134;8110791;8110793;8110794;8110795;8110831
2026-09-02 11:40:40 UTC,VIC,Sealion 7,Premium,Aurora White,13,8085315;8085357;8085960;8086165;8101252;8108857;8108858;8108859;8109553;8110638;8110639;8110640;8110737
2026-09-02 11:40:40 UTC,VIC,Sealion 7,Premium,Cosmos Black,6,8094470;8107039;8110771;8110775;8110776;8110777
2026-09-02 11:40:40 UTC,VIC,Sealion 7,Premium,Thaumas Black,6,8110649;8110650;8110651;8110652;8110653;8110654
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Dynamic AWD,Aurora White,13,8060946;8079775;8079814;8079816;8079817;8079818;8079825;8079903;8079905;8079913;8079948;8079949;8079950
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Dynamic AWD,Black,7,8072264;8079781;8079927;8079971;8079973;8098366;8099950
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Dynamic AWD,Dark Aquamarine,1,8079940
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Dynamic AWD,Ridge Grey,10,8079880;8079882;8079889;8079890;8079894;8079895;8079896;8079899;8079900;8092250
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Dynamic FWD,Aurora White,11,8079992;8080043;8080047;8080049;8080050;8080097;8080102;8090680;8091509;8092234;8094302
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Dynamic FWD,Black,2,8110168;8111654
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Dynamic FWD,Dark Aquamarine,1,8111375
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Dynamic FWD,Ridge Grey,6,8080019;8080021;8080022;8080023;8080031;8080138
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Premium AWD,Aurora White,2,8052496;8070805
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Premium AWD,Black,3,8111382;8111383;8111384
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Premium AWD,Cosmos Black,5,8106996;8108207;8111385;8111657;8111658
2026-09-02 11:40:40 UTC,VIC,Sealion 8,Premium AWD,Ridge Grey,3,8111388;8111389;8111392
2026-09-02 11:40:40 UTC,VIC,Shark 6,Dynamic Cab Chassis,Great White,11,8075004;8075058;8075061;8076248;8076250;8076252;8076769;8076771;8076777;8078380;8090624
2026-09-02 11:40:40 UTC,VIC,Shark 6,Dynamic Cab Chassis,Outback Orange,5,8079303;8079306;8079307;8079701;8105360
2026-09-02 11:40:40 UTC,VIC,Shark 6,Dynamic Cab Chassis,Thaumas Black,5,8079686;8079687;8079688;8079695;8079696
2026-09-02 11:40:40 UTC,VIC,Shark 6,Dynamic Cab Chassis,Tidal Black,11,8075037;8075761;8075774;8079297;8079298;8079299;8079308;8079310;8079313;8079314;8079677
2026-09-02 11:40:40 UTC,VIC,Shark 6,Premium,Thaumas Black,1,8106087
2026-09-02 11:40:40 UTC,WA,Atto 1,Essential,Black Grey,15,8095176;8106693;8107117;8109358;8109361;8109431;8109432;8109433;8109500;8111546;8111547;8111580;8111612;8111613;8111616
2026-09-02 11:40:40 UTC,WA,Atto 1,Essential,Pine Lime,5,8111530;8111563;8111564;8111596;8111597
2026-09-02 11:40:40 UTC,WA,Atto 1,Premium,Black Grey,14,8083805;8083824;8084002;8084003;8084811;8091559;8093019;8093021;8093022;8093034;8093041;8093619;8093622;8093624
2026-09-02 11:40:40 UTC,WA,Atto 2,Premium,Harbour Grey,9,8103758;8103763;8103769;8103832;8103834;8103839;8105159;8105162;8105167
2026-09-02 11:40:40 UTC,WA,Atto 3,Essential,Harbour Grey,1,8111701
2026-09-02 11:40:40 UTC,WA,Atto 3,Essential,Ski White,1,8111697
2026-09-02 11:40:40 UTC,WA,Dolphin,Essential,Atlantis Grey,9,8093356;8093359;8093361;8109373;8109374;8109447;8109448;8109516;8109517
2026-09-02 11:40:40 UTC,WA,Dolphin,Essential,Grey Black,8,8093516;8093518;8093521;8096323;8096327;8096375;8096383;8096385
2026-09-02 11:40:40 UTC,WA,Dolphin,Essential,Ski White,6,8109317;8109386;8109388;8109389;8109390;8109559
2026-09-02 11:40:40 UTC,WA,Dolphin,Premium,Grey Black,7,8092577;8092581;8109371;8109445;8109446;8109514;8109515
2026-09-02 11:40:40 UTC,WA,Dolphin,Premium,Harbour Grey,1,8109372
2026-09-02 11:40:40 UTC,WA,Dolphin,Premium,Ski White,8,8093299;8093300;8093303;8093320;8109443;8109444;8109512;8109513
2026-09-02 11:40:40 UTC,WA,Seal,Performance,Atlantis Grey,3,8093284;8093287;8093289
2026-09-02 11:40:40 UTC,WA,Seal,Performance,Aurora White,9,8093496;8093497;8093498;8096346;8096347;8096349;8096350;8109368;8109440
2026-09-02 11:40:40 UTC,WA,Seal,Performance,Cosmos Black,3,8093458;8093460;8096352
2026-09-02 11:40:40 UTC,WA,Seal,Premium,Atlantis Grey,2,8111551;8111585
2026-09-02 11:40:40 UTC,WA,Seal,Premium,Aurora White,6,8093381;8093382;8093383;8093398;8093409;8093410
2026-09-02 11:40:40 UTC,WA,Seal,Premium,Cosmos Black,7,8093455;8093470;8093472;8093473;8093488;8093490;8093495
2026-09-02 11:40:40 UTC,WA,Seal,Premium,Thaumas Black,1,8102161
2026-09-02 11:40:40 UTC,WA,Seal 6,Essential,Arctic White,4,8092897;8094597;8095180;8095181
2026-09-02 11:40:40 UTC,WA,Seal 6 Touring,Premium,Arctic White,5,8087820;8090160;8092573;8094580;8094599
2026-09-02 11:40:40 UTC,WA,Seal 6 Touring,Premium,Cosmos Black,5,8111542;8111543;8111576;8111577;8111599
2026-09-02 11:40:40 UTC,WA,Seal 6 Touring,Premium,Sage Green,6,8095175;8096164;8096165;8097317;8097318;8097325
2026-09-02 11:40:40 UTC,WA,Sealion 5,Essential,Atlantis Grey,5,8109310;8109382;8109454;8111606;8111607
2026-09-02 11:40:40 UTC,WA,Sealion 5,Essential,Aurora White,3,8109380;8109453;8111604
2026-09-02 11:40:40 UTC,WA,Sealion 5,Essential,Cosmos Black,5,8111537;8111538;8111571;8111572;8111605
2026-09-02 11:40:40 UTC,WA,Sealion 5,Essential,Harbour Grey,4,8049826;8049827;8096301;8109381
2026-09-02 11:40:40 UTC,WA,Sealion 5,Premium,Cosmos Black,3,8111540;8111574;8111696
2026-09-02 11:40:40 UTC,WA,Sealion 6,Dynamic Extended,Arctic White,9,8109328;8109329;8109333;8109400;8109402;8109403;8109408;8109467;8109468
2026-09-02 11:40:40 UTC,WA,Sealion 6,Dynamic Extended,Cosmos Black,3,8111581;8111582;8111614
2026-09-02 11:40:40 UTC,WA,Sealion 6,Dynamic Extended,Stone Grey,4,8109407;8109472;8109473;8109563
2026-09-02 11:40:40 UTC,WA,Sealion 6,Essential,Arctic White,7,8098425;8098426;8099986;8101110;8101111;8101521;8104680
2026-09-02 11:40:40 UTC,WA,Sealion 6,Essential,Cosmos Black,5,8101869;8102136;8104704;8104705;8104711
2026-09-02 11:40:40 UTC,WA,Sealion 6,Essential,Harbour Grey,2,8014724;8101106
2026-09-02 11:40:40 UTC,WA,Sealion 6,Premium Extended,Arctic White,11,8104698;8104707;8107954;8109335;8109336;8109409;8109410;8109411;8109476;8109477;8109478
2026-09-02 11:40:40 UTC,WA,Sealion 6,Premium Extended,Cosmos Black,5,8103728;8104693;8104694;8104700;8104710
2026-09-02 11:40:40 UTC,WA,Sealion 6,Premium Extended,Harbour Grey,5,8104690;8104691;8104692;8109331;8109471
2026-09-02 11:40:40 UTC,WA,Sealion 6,Premium Extended,Stone Grey,5,8104662;8104682;8104683;8109404;8109470
2026-09-02 11:40:40 UTC,WA,Sealion 7,Performance,Atlantis Grey,3,8111541;8111575;8111608
2026-09-02 11:40:40 UTC,WA,Sealion 7,Premium,Atlantis Grey,6,8112540;8112541;8112542;8112649;8112652;8112654
2026-09-02 11:40:40 UTC,WA,Sealion 7,Premium,Aurora White,9,8110335;8112597;8112598;8112600;8112602;8112694;8112698;8112782;8112783
2026-09-02 11:40:40 UTC,WA,Sealion 7,Premium,Thaumas Black,7,8112614;8112615;8112617;8112723;8112730;8112733;8112804
2026-09-02 11:40:40 UTC,WA,Sealion 8,Dynamic AWD,Aurora White,4,8068099;8090853;8090858;8090860
2026-09-02 11:40:40 UTC,WA,Sealion 8,Dynamic AWD,Black,4,8111532;8111533;8111566;8111602
2026-09-02 11:40:40 UTC,WA,Sealion 8,Dynamic AWD,Cosmos Black,6,8090754;8090756;8090784;8090785;8090786;8090842
2026-09-02 11:40:40 UTC,WA,Sealion 8,Dynamic AWD,Dark Aquamarine,1,8111601
2026-09-02 11:40:40 UTC,WA,Sealion 8,Dynamic AWD,Ridge Grey,5,8111531;8111565;8111567;8111598;8111600
2026-09-02 11:40:40 UTC,WA,Sealion 8,Dynamic FWD,Aurora White,4,8090835;8111536;8111570;8111603
2026-09-02 11:40:40 UTC,WA,Sealion 8,Dynamic FWD,Black,4,8104599;8111535;8111568;8111569
2026-09-02 11:40:40 UTC,WA,Sealion 8,Premium AWD,Aurora White,2,8104640;8104695
2026-09-02 11:40:40 UTC,WA,Sealion 8,Premium AWD,Black,2,8052856;8112805
2026-09-02 11:40:40 UTC,WA,Sealion 8,Premium AWD,Cosmos Black,4,8104638;8104639;8104641;8111686
2026-09-02 11:40:40 UTC,WA,Sealion 8,Premium AWD,Ridge Grey,5,8111544;8111545;8111578;8111579;8111611
2026-09-02 11:40:40 UTC,WA,Shark 6,Dynamic Cab Chassis,Great White,5,8057968;8057972;8057978;8057986;8077216
2026-09-02 11:40:40 UTC,WA,Shark 6,Dynamic Cab Chassis,Outback Orange,3,8104590;8104591;8104592
2026-09-02 11:40:40 UTC,WA,Shark 6,Dynamic Cab Chassis,Thaumas Black,2,8104588;8104589
2026-09-02 11:40:40 UTC,WA,Shark 6,Dynamic Cab Chassis,Tidal Black,5,8057973;8057974;8057975;8057979;8057994
2026-09-02 11:40:40 UTC,WA,Shark 6,Performance,Outback Orange,9,8091577;8094601;8096180;8098447;8100008;8101524;8101891;8101897;8101903
2026-09-02 11:40:40 UTC,WA,Shark 6,Performance,Thaumas Black,4,8092991;8092993;8092994;8101888
2026-09-02 11:40:40 UTC,WA,Shark 6,Performance,Tidal Black,1,8094574
2026-09-02 11:40:40 UTC,WA,Shark 6,Premium,Great White,13,8080569;8080573;8080574;8087764;8087765;8087766;8087813;8088831;8088866;8112570;8112571;8112584;8112645
2026-09-02 11:40:40 UTC,WA,Shark 6,Premium,Mist Grey,12,8080568;8087752;8088864;8109423;8109425;8109493;8110871;8110872;8110873;8112580;8112687;8112691
2026-09-02 11:40:40 UTC,WA,Shark 6,Premium,Outback Orange,12,8110912;8110913;8110945;8110953;8110954;8111687;8112560;8112561;8112671;8112672;8112674;8112767
2026-09-02 11:40:40 UTC,WA,Shark 6,Premium,Thaumas Black,15,8110856;8110857;8110898;8110905;8110942;8110943;8110944;8112567;8112573;8112574;8112576;8112679;8112680;8112686;8112748
2026-09-02 11:40:40 UTC,WA,Shark 6,Premium,Tidal Black,7,8110917;8110921;8110950;8110951;8110955;8110956;8110957
2026-09-02 15:22:13 UTC,ACT,Atto 1,Essential,Arctic Blue,5,8081951;8081958;8087546;8087547;8087548
2026-09-02 15:22:13 UTC,ACT,Atto 1,Essential,Cosmos Black,6,8086650;8091585;8095762;8100062;8100645;8103157
2026-09-02 15:22:13 UTC,ACT,Atto 1,Essential,Pine Lime,6,8047155;8081963;8081965;8087372;8087373;8087375
2026-09-02 15:22:13 UTC,ACT,Atto 1,Premium,Apricity White,3,8106181;8106182;8106184
2026-09-02 15:22:13 UTC,ACT,Atto 1,Premium,Arctic Blue,3,8104121;8109175;8109176
2026-09-02 15:22:13 UTC,ACT,Atto 1,Premium,Cosmos Black,1,8104379
2026-09-02 15:22:13 UTC,ACT,Atto 1,Premium,Pine Lime,1,8106253
2026-09-02 15:22:13 UTC,ACT,Atto 2,Premium,Black,3,8104497;8104498;8104500
2026-09-02 15:22:13 UTC,ACT,Atto 2,Premium,Cosmos Black,3,8106202;8106257;8106259
2026-09-02 15:22:13 UTC,ACT,Dolphin,Essential,Grey Black,6,8104164;8108971;8108972;8108976;8108978;8108982
2026-09-02 15:22:13 UTC,ACT,Dolphin,Premium,Grey Black,5,8102874;8106720;8108994;8109142;8109143
2026-09-02 15:22:13 UTC,ACT,Seal,Performance,Shark Grey,2,8104263;8104265
2026-09-02 15:22:13 UTC,ACT,Seal,Performance,Thaumas Black,5,8102213;8102968;8103411;8103936;8103937
2026-09-02 15:22:13 UTC,ACT,Seal,Premium,Thaumas Black,3,8103926;8108356;8108357
2026-09-02 15:22:13 UTC,ACT,Sealion 5,Essential,Atlantis Grey,2,8104097;8109616
2026-09-02 15:22:13 UTC,ACT,Sealion 5,Essential,Aurora White,1,8104108
2026-09-02 15:22:13 UTC,ACT,Sealion 5,Essential,Black,3,8104469;8104470;8104471
2026-09-02 15:22:13 UTC,ACT,Sealion 5,Essential,Cosmos Black,3,8104098;8104102;8104103
2026-09-02 15:22:13 UTC,ACT,Sealion 6,Dynamic Extended,Arctic White,8,8097338;8100631;8100633;8100634;8101573;8104189;8104190;8104192
2026-09-02 15:22:13 UTC,ACT,Sealion 6,Essential,Arctic White,4,8049056;8091608;8091609;8091610
2026-09-02 15:22:13 UTC,ACT,Sealion 6,Essential,Cosmos Black,3,8104137;8104142;8104144
2026-09-02 15:22:13 UTC,ACT,Sealion 6,Essential,Harbour Grey,1,8104130
2026-09-02 15:22:13 UTC,ACT,Sealion 6,Essential,Stone Grey,4,8092846;8104147;8104148;8104149
2026-09-02 15:22:13 UTC,ACT,Sealion 6,Premium Extended,Black,9,8097623;8099330;8108986;8108987;8108988;8109002;8109011;8109013;8109014
2026-09-02 15:22:13 UTC,ACT,Sealion 6,Premium Extended,Cosmos Black,3,8104416;8104417;8104419
2026-09-02 15:22:13 UTC,ACT,Sealion 7,Performance,Atlantis Grey,3,8109189;8109190;8109191
2026-09-02 15:22:13 UTC,ACT,Sealion 7,Performance,Shark Grey,3,8103536;8103537;8103538
2026-09-02 15:22:13 UTC,ACT,Sealion 7,Premium,Shark Grey,1,8111187
2026-09-02 15:22:13 UTC,ACT,Sealion 8,Dynamic AWD,Aurora White,1,8087408
2026-09-02 15:22:13 UTC,ACT,Sealion 8,Dynamic AWD,Black,14,8082075;8082076;8082105;8082106;8082120;8082141;8082144;8082145;8082146;8082147;8087407;8087410;8087416;8087417
2026-09-02 15:22:13 UTC,ACT,Sealion 8,Dynamic AWD,Cosmos Black,4,8082005;8082006;8082132;8082133
2026-09-02 15:22:13 UTC,ACT,Sealion 8,Dynamic FWD,Aurora White,1,8096183
2026-09-02 15:22:13 UTC,ACT,Sealion 8,Dynamic FWD,Black,7,8077120;8077121;8078425;8082154;8082171;8082174;8102965
2026-09-02 15:22:13 UTC,ACT,Sealion 8,Dynamic FWD,Cosmos Black,1,8108271
2026-09-02 15:22:13 UTC,ACT,Sealion 8,Premium AWD,Black,3,8104241;8105496;8109619
2026-09-02 15:22:13 UTC,ACT,Sealion 8,Premium AWD,Cosmos Black,1,8106703
2026-09-02 15:22:13 UTC,ACT,Shark 6,Dynamic Cab Chassis,Great White,3,8086637;8096843;8096844
2026-09-02 15:22:13 UTC,ACT,Shark 6,Dynamic Cab Chassis,Tidal Black,3,8080185;8089904;8090715
2026-09-02 15:22:13 UTC,ACT,Shark 6,Premium,Deep Sea Blue,2,8110974;8110987
2026-09-02 15:22:13 UTC,NSW,Atto 1,Essential,Apricity White,4,8073917;8111293;8111294;8111295
2026-09-02 15:22:13 UTC,NSW,Atto 1,Essential,Arctic Blue,3,8087368;8087369;8087370
2026-09-02 15:22:13 UTC,NSW,Atto 1,Essential,Cosmos Black,3,8090731;8092044;8096230
2026-09-02 15:22:13 UTC,NSW,Atto 1,Essential,Pine Lime,4,8075145;8083933;8086640;8087362
2026-09-02 15:22:13 UTC,NSW,Atto 1,Premium,Apricity White,3,8106166;8106167;8106169
2026-09-02 15:22:13 UTC,NSW,Atto 1,Premium,Arctic Blue,3,8109027;8109151;8109159
2026-09-02 15:22:13 UTC,NSW,Atto 1,Premium,Cosmos Black,3,8070597;8111363;8111364
2026-09-02 15:22:13 UTC,NSW,Atto 1,Premium,Pine Lime,3,8105641;8106250;8106252
2026-09-02 15:22:13 UTC,NSW,Atto 2,Dynamic,Black,5,8111326;8111327;8111328;8111329;8111330
2026-09-02 15:22:13 UTC,NSW,Atto 2,Premium,Black,3,8104475;8104476;8104477
2026-09-02 15:22:13 UTC,NSW,Atto 2,Premium,Cosmos Black,3,8106264;8106271;8106272
2026-09-02 15:22:13 UTC,NSW,Atto 3,Essential,Black,1,8102639
2026-09-02 15:22:13 UTC,NSW,Atto 3,Essential,Cosmos Black,1,8110398
2026-09-02 15:22:13 UTC,NSW,Atto 3,Premium,Black,1,8080364
2026-09-02 15:22:13 UTC,NSW,Dolphin,Essential,Grey Black,6,8108968;8108969;8108970;8110365;8111305;8111710
2026-09-02 15:22:13 UTC,NSW,Dolphin,Premium,Grey Black,5,8111331;8111332;8111348;8111349;8111350
2026-09-02 15:22:13 UTC,NSW,Seal,Performance,Shark Grey,1,8072369
2026-09-02 15:22:13 UTC,NSW,Seal,Performance,Thaumas Black,8,8088881;8090726;8091584;8098911;8103927;8103929;8103930;8103932
2026-09-02 15:22:13 UTC,NSW,Seal,Premium,Thaumas Black,8,8103914;8103918;8103920;8110034;8110036;8110037;8110057;8110060
2026-09-02 15:22:13 UTC,NSW,Seal 6,Essential,Arctic White,1,8088137
2026-09-02 15:22:13 UTC,NSW,Seal 6 Touring,Premium,Arctic White,1,8083525
2026-09-02 15:22:13 UTC,NSW,Sealion 5,Essential,Atlantis Grey,4,8102814;8102817;8104095;8104096
2026-09-02 15:22:13 UTC,NSW,Sealion 5,Essential,Aurora White,5,8104107;8111297;8111298;8111299;8111300
2026-09-02 15:22:13 UTC,NSW,Sealion 5,Essential,Black,1,8111354
2026-09-02 15:22:13 UTC,NSW,Sealion 6,Dynamic Extended,Arctic White,3,8104201;8104203;8104204
2026-09-02 15:22:13 UTC,NSW,Sealion 6,Essential,Arctic White,8,8043884;8069569;8090946;8090947;8090948;8092840;8092841;8092842
2026-09-02 15:22:13 UTC,NSW,Sealion 6,Essential,Cosmos Black,4,8082060;8104132;8104133;8104134
2026-09-02 15:22:13 UTC,NSW,Sealion 6,Essential,Harbour Grey,3,8104125;8111301;8111302
2026-09-02 15:22:13 UTC,NSW,Sealion 6,Essential,Stone Grey,3,8104140;8104141;8104145
2026-09-02 15:22:13 UTC,NSW,Sealion 6,Premium Extended,Arctic White,2,8111347;8111355
2026-09-02 15:22:13 UTC,NSW,Sealion 6,Premium Extended,Black,7,8089817;8108983;8108985;8109005;8109017;8109018;8109019
2026-09-02 15:22:13 UTC,NSW,Sealion 6,Premium Extended,Cosmos Black,3,8104412;8104413;8104414
2026-09-02 15:22:13 UTC,NSW,Sealion 7,Performance,Atlantis Grey,3,8109180;8109181;8109182
2026-09-02 15:22:13 UTC,NSW,Sealion 7,Performance,Shark Grey,3,8103175;8103176;8103177
2026-09-02 15:22:13 UTC,NSW,Sealion 7,Premium,Shark Grey,7,8099060;8111141;8111143;8111145;8111150;8111162;8111163
2026-09-02 15:22:13 UTC,NSW,Sealion 7,Premium,Thaumas Black,13,8111007;8111010;8111011;8111013;8111014;8111016;8111040;8111106;8111108;8111109;8111715;8111717;8111718
2026-09-02 15:22:13 UTC,NSW,Sealion 8,Dynamic AWD,Black,11,8080243;8082074;8082077;8082107;8082128;8087440;8087469;8087470;8087471;8098937;8111320
2026-09-02 15:22:13 UTC,NSW,Sealion 8,Dynamic AWD,Cosmos Black,3,8111322;8111323;8111324
2026-09-02 15:22:13 UTC,NSW,Sealion 8,Dynamic FWD,Aurora White,2,8111288;8111290
